cid,text,time,author,channel,votes,photo,heart,replies_count,video_id,video_title,video_published_at
UgzIylwdY2gO0AYNfYd4AaABAg,Очень хорошее видео! Недавно сталкнулись с воспалением ЖКТ(рвота и понос) перевели ребенка на. Детское питание из банки и кашки(+ шоколад и кексик) и я удивилась какие у него стали хорошие порции(1500 г) и ЖКТ восстановилось,2025-04-24T12:19:44Z,@popkorinkaspasjonnikova1607,UCwwym_a1sPUh1xcr5W-tx7Q,0,https://yt3.ggpht.com/ytc/AIdro_mFtaMtgHd7VPGzCez44wM2y7otRZR9QISwQUI6TNk=s48-c-k-c0x00ffffff-no-rj,False,1,b1DjsOBYshw,ЭТО должен знать КАЖДЫЙ РОДИТЕЛЬ! Ответы ДОКТОРА о там КАК И ЧЕМ кормить ДЕТЕЙ👶 #докторлиза,2025-03-28T14:30:26Z
UgyPn8jnS4JHuhyTAJl4AaABAg,👍,2025-04-09T14:58:19Z,@theilyaefimov,UCTZ9c0lYLm1nVzor9iJhuKg,0,https://yt3.ggpht.com/ytc/AIdro_nb_izmwfFmt9UWr6nV1__tYmSQ_ydq0kXeGwpNDyGfxsA=s48-c-k-c0x00ffffff-no-rj,False,0,b1DjsOBYshw,ЭТО должен знать КАЖДЫЙ РОДИТЕЛЬ! Ответы ДОКТОРА о там КАК И ЧЕМ кормить ДЕТЕЙ👶 #докторлиза,2025-03-28T14:30:26Z
UgwwEfl1K0FaHSYbfh94AaABAg,"Доктор Лиза, большое спасибо! Мне как первый раз маме очень актуально",2025-03-31T07:01:06Z,@nikolife_nutrition,UCmefq5JW-K3Nt1gMsAkpysA,0,https://yt3.ggpht.com/jiysXBdI3R9YTep_WDiDdfKWguXUxa8F7kbCSDa8ZbFzVsJvPJpHqIsAkb07lpugExrVIZnezA=s48-c-k-c0x00ffffff-no-rj,False,1,b1DjsOBYshw,ЭТО должен знать КАЖДЫЙ РОДИТЕЛЬ! Ответы ДОКТОРА о там КАК И ЧЕМ кормить ДЕТЕЙ👶 #докторлиза,2025-03-28T14:30:26Z
UgzoJupTEZTgJElF--F4AaABAg,Очень классные напоминания родителям❤ было полезно послушать🙏,2025-03-29T08:05:05Z,@Ольга-ш3у5о,UCzkcyw-FlspC4Ksn8hQpkzA,0,https://yt3.ggpht.com/BKv1u4seTQoveAjfyQUbq0skyRDQqhvrl_cbSWVVhS7zOKtJONOrZNdj-10IakSEEotZ8yQp=s48-c-k-c0x00ffffff-no-rj,False,0,b1DjsOBYshw,ЭТО должен знать КАЖДЫЙ РОДИТЕЛЬ! Ответы ДОКТОРА о там КАК И ЧЕМ кормить ДЕТЕЙ👶 #докторлиза,2025-03-28T14:30:26Z
Ugy63m4yTT-__w27xMR4AaABAg,"Огромное спасибо, доктор Лиза! Я получила ответы на все свои вопросы 🥰",2025-03-29T03:33:09Z,@Анастасия-щ2у6э,UCVa6BTsKX20OKPZ_PzIEgkw,0,https://yt3.ggpht.com/ytc/AIdro_mkQGYwAAyi2NDT1XkZmIA-dQTJBiUp2hiPOXrpE71zQw1A4GXoLK-FHZ-wrVa_E5mvCcc=s48-c-k-c0x00ffffff-no-rj,False,1,b1DjsOBYshw,ЭТО должен знать КАЖДЫЙ РОДИТЕЛЬ! Ответы ДОКТОРА о там КАК И ЧЕМ кормить ДЕТЕЙ👶 #докторлиза,2025-03-28T14:30:26Z
Ugy9KfACk4BXrEKRx514AaABAg,"Не задумывалась о количестве еды 😅 вот это да! Интересное видео, спасибо",2025-03-28T15:12:46Z,@nikolife_soul,UCETavPymqO45DF7iyeIAlCA,0,https://yt3.ggpht.com/ZiwR9XUJQr29y-u-2aqDj81zjgAuXbXMEVr0vAm7Ntxuni5plQt0F07imGWtmfXcPOQMgHhdoQ=s48-c-k-c0x00ffffff-no-rj,False,0,b1DjsOBYshw,ЭТО должен знать КАЖДЫЙ РОДИТЕЛЬ! Ответы ДОКТОРА о там КАК И ЧЕМ кормить ДЕТЕЙ👶 #докторлиза,2025-03-28T14:30:26Z
UgySXArXdIss87mINGx4AaABAg,Большое спасибо за ответы на вопросы ❤,2025-03-28T14:38:37Z,@КсенияНарчук,UCPRs0PNcgAWedBMt2BdoLMA,0,https://yt3.ggpht.com/ytc/AIdro_m26DoBrFevEtPD2h7hf-a7Er2umdlsUStHx1-1NoDvmwejotONRP4CZUmOOvKHycWq9aA=s48-c-k-c0x00ffffff-no-rj,False,1,b1DjsOBYshw,ЭТО должен знать КАЖДЫЙ РОДИТЕЛЬ! Ответы ДОКТОРА о там КАК И ЧЕМ кормить ДЕТЕЙ👶 #докторлиза,2025-03-28T14:30:26Z
Ugz0KPmeOQzGnypsbjd4AaABAg,Мне нужна твоя суперсила по режиму🔥🔥🔥,2025-03-28T01:12:48Z,@zaitseva_nasti,UCd7JLPIoIsQn57imMnxPxtQ,0,https://yt3.ggpht.com/lFpawR9qfJtdh6YXssTCw20Ov1Y0AEfWmHgLRg7TAHtlNX0Cw6qibI-Kh7NlIbN5AbPPkUM4Eg=s48-c-k-c0x00ffffff-no-rj,False,0,qm8ar-HrDQ4,Мой сын живет по режиму уже 6 лет и вот результат...#докторлиза #режимсна,2025-03-26T14:30:28Z
UgwGMPwokYgIFf9GWGR4AaABAg,"Прививать ребенку правильные ценности здорового образа жизни можно и нужно  с самых ранних детских лет, и только личным примером. Поэтому  огромный респект такой замечательной маме Кирюши👏❤️",2025-03-27T09:15:23Z,@olyaefimova5000,UCk5449fVUKfdku5oQ3aRZlg,1,https://yt3.ggpht.com/ytc/AIdro_k4RDOhAotuADPygO-DAvIqFMFCfCL0akCaqA0cNvY=s48-c-k-c0x00ffffff-no-rj,False,0,qm8ar-HrDQ4,Мой сын живет по режиму уже 6 лет и вот результат...#докторлиза #режимсна,2025-03-26T14:30:28Z
UgwV01BflWVuXNVwCxR4AaABAg,"хочу, чтобы мы с мамой такие же ритуалы проводили. проблема в том, что мне на 20 лет больше, чем Кирюше 😆",2025-03-27T06:32:23Z,@АннаЛеонтьева-п4ц,UCqwYaud2YDPQmxzrGMXeMxQ,0,https://yt3.ggpht.com/2IhkKm_xiFbCYBoUJqwapooxnFyV9_CHis2wkIeB3133Fr7-R8Rz_6xRIZX1akUbzMbMSBhm=s48-c-k-c0x00ffffff-no-rj,False,0,qm8ar-HrDQ4,Мой сын живет по режиму уже 6 лет и вот результат...#докторлиза #режимсна,2025-03-26T14:30:28Z
UgwpRLq77zkPqyY4dkt4AaABAg,Какой умничка 🤩,2025-03-27T05:59:28Z,@ВиксСмолякова,UCw2D47Jy-pjgf1vySV_BalA,0,https://yt3.ggpht.com/ytc/AIdro_myBJazhnvw4Uk8XJ6hN28r0uPDWqECyembfsXApsTuz4o=s48-c-k-c0x00ffffff-no-rj,False,0,qm8ar-HrDQ4,Мой сын живет по режиму уже 6 лет и вот результат...#докторлиза #режимсна,2025-03-26T14:30:28Z
Ugz9wpc0nt0BZsv52CB4AaABAg,1-2 секунды - ты младше 30-ти<br>3-4 секунды - 30-44 года<br>5-9 секунды - 45-50 лет<br>10-15 сек - тебе 60 лет<br>35-45 сек - 70 лет<br><br>Сколько у тебя?<br><br>У меня 2 секунды - а мне УЖЕ ЗА 30!:)),2025-03-24T15:07:42Z,@dok_liza,UC1Sx5ZuAhIGk35hsUzb7Evw,1,https://yt3.ggpht.com/JViULz6ADsa4rt_eCCaugKIM0URlhwVJGE7QPsTk5pg_1Uvv9cY2bNwt6YP_q1r-CWDRwHYMJQ=s48-c-k-c0x00ffffff-no-rj,False,0,NpPrNSPh254,Проверь сколько лет тебе на самом деле! 👇Пиши результат в комментарии👇 #nikolife #докторлиза,2025-03-24T14:50:00Z
UgwdjDgdYp2NqyWgHSZ4AaABAg,"1-2 секунды, но мне 51 год.",2025-03-27T21:37:33Z,@СветланаВолошина-й5у,UC39YFrhhwYGBHL3IQGZfrXg,0,https://yt3.ggpht.com/V69mZHEGnkPRhm--FUFPB-zbnEQVlqUN7S3At4MU7RPbwT6208QSt-zOzomDa-khfxjQRsJCUus=s48-c-k-c0x00ffffff-no-rj,False,0,NpPrNSPh254,Проверь сколько лет тебе на самом деле! 👇Пиши результат в комментарии👇 #nikolife #докторлиза,2025-03-24T14:50:00Z
UgyAabAFXNpkqdM0PI94AaABAg,Просто расправилась кожа и всё),2025-03-26T12:33:56Z,@АннаКрафт-ч3ы,UCUcDHGDKKwFdZHap2hlOh-g,0,https://yt3.ggpht.com/TCM3YFbvwP-wuf2k6Nx7VXFrM3oDirGzZ8U9lDdwsa9zHaeKh0NhN1XwNCI-vNPcULilxLoynQ=s48-c-k-c0x00ffffff-no-rj,False,0,NpPrNSPh254,Проверь сколько лет тебе на самом деле! 👇Пиши результат в комментарии👇 #nikolife #докторлиза,2025-03-24T14:50:00Z
UgzFwhlVRFgEV4_WJ9d4AaABAg,1-2,2025-03-25T11:20:27Z,@ДаниилНарчук,UCNJPgHEh360voROf_GiD2hg,0,https://yt3.ggpht.com/ytc/AIdro_lvf7u9RN8CAi7yc7hHWzK2MomM5O3Mnlqas4OukSQ=s48-c-k-c0x00ffffff-no-rj,False,0,NpPrNSPh254,Проверь сколько лет тебе на самом деле! 👇Пиши результат в комментарии👇 #nikolife #докторлиза,2025-03-24T14:50:00Z
UgwOongMzW9eOGB1f0h4AaABAg,2-3 секунды,2025-03-25T10:51:21Z,@theilyaefimov,UCTZ9c0lYLm1nVzor9iJhuKg,0,https://yt3.ggpht.com/ytc/AIdro_nb_izmwfFmt9UWr6nV1__tYmSQ_ydq0kXeGwpNDyGfxsA=s48-c-k-c0x00ffffff-no-rj,False,0,NpPrNSPh254,Проверь сколько лет тебе на самом деле! 👇Пиши результат в комментарии👇 #nikolife #докторлиза,2025-03-24T14:50:00Z
Ugx7tQS0vB-940-qX5l4AaABAg,"1-2 сек, ура, я молодая 😂",2025-03-25T01:42:05Z,@springmelody916,UCtZUZtjINKL0I2wrttD6p0w,0,https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s48-c-k-c0x00ffffff-no-rj,False,0,NpPrNSPh254,Проверь сколько лет тебе на самом деле! 👇Пиши результат в комментарии👇 #nikolife #докторлиза,2025-03-24T14:50:00Z
UgwlR9YZqc4AftwbNDl4AaABAg,"Прошла! Тоже 1-2 сек, но мне пока 27, как положено ))",2025-03-24T18:49:22Z,@nikolife_soul,UCETavPymqO45DF7iyeIAlCA,0,https://yt3.ggpht.com/ZiwR9XUJQr29y-u-2aqDj81zjgAuXbXMEVr0vAm7Ntxuni5plQt0F07imGWtmfXcPOQMgHhdoQ=s48-c-k-c0x00ffffff-no-rj,False,0,NpPrNSPh254,Проверь сколько лет тебе на самом деле! 👇Пиши результат в комментарии👇 #nikolife #докторлиза,2025-03-24T14:50:00Z
Ugw3ZVWj1ljCkQr3GJp4AaABAg,000000001мили сикунт,2025-03-24T17:01:15Z,@ДаняЛукьянов-б6в,UCRU_M_BNfhAxWyP61wKAECw,0,https://yt3.ggpht.com/bSty1Z3oRhVDd3nPJ9pRVY0KGYzQGAm1aannCE0AsJPODtT8ggBoH3OAPhg_dLZSO8Nm81uhYUk=s48-c-k-c0x00ffffff-no-rj,False,0,NpPrNSPh254,Проверь сколько лет тебе на самом деле! 👇Пиши результат в комментарии👇 #nikolife #докторлиза,2025-03-24T14:50:00Z
Ugw-VoCqunUc0895vx14AaABAg,У вас кишечная палочка!!! ( мне сделали прививку за день до этого ),2025-02-21T22:41:01Z,@artemgolovin5022,UCVZL78OisD0ROUYumSGqBhw,0,https://yt3.ggpht.com/ytc/AIdro_nLauUkhG2IIsIvSwX1WsZsQ1S0NLVXlP7DGf5-vYk=s48-c-k-c0x00ffffff-no-rj,False,0,bpG-zw5qG9U,👇Пиши в комментарии👇,2025-02-21T15:00:57Z
UgzmItlzbJ3ZWPperQd4AaABAg,"«Новорожденого надо купать каждый день! и где у вас кроватка?? никакого совместного сна, задавите ребенка потом слезы лить не приходите» 🤪",2025-02-21T15:51:26Z,@СофьяДробышева-п9б,UCsaSO2S1ePmJL9IF7KKDbBg,0,https://yt3.ggpht.com/ytc/AIdro_mnL4OPZDwV0ZvwJiguMBZjFKDItNkMkZtzfc4GW9JuiFYMhEu_vCOr9oFwC0xho5j1CpY=s48-c-k-c0x00ffffff-no-rj,False,0,bpG-zw5qG9U,👇Пиши в комментарии👇,2025-02-21T15:00:57Z
UgyJDsnJwxvPwJgiwHF4AaABAg,"Что нужен прием антибиотиков, без сдачи крови",2025-02-21T15:48:47Z,@zaitseva_nasti,UCd7JLPIoIsQn57imMnxPxtQ,0,https://yt3.ggpht.com/lFpawR9qfJtdh6YXssTCw20Ov1Y0AEfWmHgLRg7TAHtlNX0Cw6qibI-Kh7NlIbN5AbPPkUM4Eg=s48-c-k-c0x00ffffff-no-rj,False,0,bpG-zw5qG9U,👇Пиши в комментарии👇,2025-02-21T15:00:57Z
Ugzz2x67YPxgzmdol8V4AaABAg,А некрасивый бутончик подойдет?,2025-04-02T15:44:06Z,@Ilyas-n3q,UCau5hSz-SwPf58JtyF4IKxQ,0,https://yt3.ggpht.com/ytc/AIdro_n-5Uyy4uBf1cepaJOjOz08ZJYmQ28dvmHuEThaoTdfRc9dbQYzmqUndF_0hW2OfKNQ5g=s48-c-k-c0x00ffffff-no-rj,False,0,fAwbmxfWL-s,"КОПЕЕЧНЫЕ средства, которые ЕСТЬ У ВАС ДОМА для здорового ЖКТ! #докторлиза",2025-02-21T14:45:03Z
UgyGSm5SZ5a8gHNZzdp4AaABAg,как много пользы в одном видео 😍 спасибо!,2025-02-26T04:52:44Z,@АннаЛеонтьева-п4ц,UCqwYaud2YDPQmxzrGMXeMxQ,0,https://yt3.ggpht.com/2IhkKm_xiFbCYBoUJqwapooxnFyV9_CHis2wkIeB3133Fr7-R8Rz_6xRIZX1akUbzMbMSBhm=s48-c-k-c0x00ffffff-no-rj,False,0,fAwbmxfWL-s,"КОПЕЕЧНЫЕ средства, которые ЕСТЬ У ВАС ДОМА для здорового ЖКТ! #докторлиза",2025-02-21T14:45:03Z
UgxgXqoAhBEfQyvLl6p4AaABAg,Можно ли использовать эти средства для детей 2 лет?,2025-02-24T11:39:06Z,@НинаВоробьева-ъ1в,UCTzlO2OIKjyXcABTI6ceeMA,0,https://yt3.ggpht.com/ytc/AIdro_mE36yO_w4TH4LzR8aTLo9F5_EjOpAUvcHSE8kGn40=s48-c-k-c0x00ffffff-no-rj,False,1,fAwbmxfWL-s,"КОПЕЕЧНЫЕ средства, которые ЕСТЬ У ВАС ДОМА для здорового ЖКТ! #докторлиза",2025-02-21T14:45:03Z
UgwEnqySf3oS8cqh0XJ4AaABAg,"Какое супер полезное видео!!! Большое спасибо, доктор!",2025-02-23T14:34:09Z,@AnnaKuznetsova-m2e,UCHRs7ZW0XprTc8ucynLCd5A,0,https://yt3.ggpht.com/WRpjd5aYJ09V7oloMwTuofb-bR6AXlqOwoEKUMmkbaXDKrLyGaAW6cKuj9qaNq6B2gto7argrmU=s48-c-k-c0x00ffffff-no-rj,False,0,fAwbmxfWL-s,"КОПЕЕЧНЫЕ средства, которые ЕСТЬ У ВАС ДОМА для здорового ЖКТ! #докторлиза",2025-02-21T14:45:03Z
UgwFDAJRXDXBvZaGJON4AaABAg,"Классно, когда оказывается есть такие доступные средства",2025-02-21T15:40:09Z,@ВиксСмолякова,UCw2D47Jy-pjgf1vySV_BalA,0,https://yt3.ggpht.com/ytc/AIdro_myBJazhnvw4Uk8XJ6hN28r0uPDWqECyembfsXApsTuz4o=s48-c-k-c0x00ffffff-no-rj,False,0,fAwbmxfWL-s,"КОПЕЕЧНЫЕ средства, которые ЕСТЬ У ВАС ДОМА для здорового ЖКТ! #докторлиза",2025-02-21T14:45:03Z
Ugz6T_H2HXSIjjhMdpp4AaABAg,"Почему я этого не знал раньше, было бы легче с животом после праздников",2025-02-21T15:31:52Z,@theilyaefimov,UCTZ9c0lYLm1nVzor9iJhuKg,0,https://yt3.ggpht.com/ytc/AIdro_nb_izmwfFmt9UWr6nV1__tYmSQ_ydq0kXeGwpNDyGfxsA=s48-c-k-c0x00ffffff-no-rj,False,0,fAwbmxfWL-s,"КОПЕЕЧНЫЕ средства, которые ЕСТЬ У ВАС ДОМА для здорового ЖКТ! #докторлиза",2025-02-21T14:45:03Z
UgyLPcMaVvSsD3PtM3h4AaABAg,"Благодарю, за лайфхаки. Очень полезно ❤",2025-02-21T15:18:42Z,@ОлесяДемидова-х2б,UCxD02IdNE0qtMWTIMwU_4Nw,0,https://yt3.ggpht.com/ytc/AIdro_nfeyl_wGGqhYOMmg9BNDiwxd_NYo5CWAqAxu9UCR_Gm42K7hPXnovvLUGHcdZvmu4bcFg=s48-c-k-c0x00ffffff-no-rj,False,0,fAwbmxfWL-s,"КОПЕЕЧНЫЕ средства, которые ЕСТЬ У ВАС ДОМА для здорового ЖКТ! #докторлиза",2025-02-21T14:45:03Z
Ugw50TlqdoCHaRW77yd4AaABAg,Все записала)  буду пробовать🤔 спасибо!,2025-02-21T15:17:04Z,@Ольга-ш3у5о,UCzkcyw-FlspC4Ksn8hQpkzA,0,https://yt3.ggpht.com/BKv1u4seTQoveAjfyQUbq0skyRDQqhvrl_cbSWVVhS7zOKtJONOrZNdj-10IakSEEotZ8yQp=s48-c-k-c0x00ffffff-no-rj,False,0,fAwbmxfWL-s,"КОПЕЕЧНЫЕ средства, которые ЕСТЬ У ВАС ДОМА для здорового ЖКТ! #докторлиза",2025-02-21T14:45:03Z
Ugw8vHF8P2f8iGdSL-V4AaABAg,Благодарю за выпуск!!<br>А можно сухие семена укропа заваривать?),2025-02-21T14:58:39Z,@zaitseva_nasti,UCd7JLPIoIsQn57imMnxPxtQ,0,https://yt3.ggpht.com/lFpawR9qfJtdh6YXssTCw20Ov1Y0AEfWmHgLRg7TAHtlNX0Cw6qibI-Kh7NlIbN5AbPPkUM4Eg=s48-c-k-c0x00ffffff-no-rj,False,1,fAwbmxfWL-s,"КОПЕЕЧНЫЕ средства, которые ЕСТЬ У ВАС ДОМА для здорового ЖКТ! #докторлиза",2025-02-21T14:45:03Z
UgyoBqIqLzF5mHDWXNx4AaABAg,Про гвоздику не знала 😍 спасибо доктор Лиза!,2025-02-21T14:51:22Z,@СофьяДробышева-п9б,UCsaSO2S1ePmJL9IF7KKDbBg,0,https://yt3.ggpht.com/ytc/AIdro_mnL4OPZDwV0ZvwJiguMBZjFKDItNkMkZtzfc4GW9JuiFYMhEu_vCOr9oFwC0xho5j1CpY=s48-c-k-c0x00ffffff-no-rj,False,0,fAwbmxfWL-s,"КОПЕЕЧНЫЕ средства, которые ЕСТЬ У ВАС ДОМА для здорового ЖКТ! #докторлиза",2025-02-21T14:45:03Z
UgwMmFNQ4ASAbqm32qF4AaABAg,Нам врач тоже советовал укреплять иммунитет заранее. Пропили по рекомендации курс ликопида – ребёнок стал реже болеть и быстрее восстанавливаться.,2025-03-30T07:35:58Z,@КсенияПлотинская-г2ч,UCsY-bkLXv9jKvmBxKtsxf6A,0,https://yt3.ggpht.com/zuVcD2hlbNFZleKwlxfwbRGZFph6Qf2uHlfiNOctujsJqKjlwkkN2XmZco-cSeyyWDdNcnOZeg=s48-c-k-c0x00ffffff-no-rj,False,1,eWRbxMTmcXQ,УКРЕПИТЬ ИММУНИТЕТ РЕБЕНКА - чтобы не болел и скорее выздоравливал! Советы от педиатра #докторлиза,2025-02-19T14:30:31Z
UgyM5QrOygKTYCQRChV4AaABAg,Спасибо!🙏,2025-02-20T01:45:34Z,@springmelody916,UCtZUZtjINKL0I2wrttD6p0w,1,https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s48-c-k-c0x00ffffff-no-rj,False,0,eWRbxMTmcXQ,УКРЕПИТЬ ИММУНИТЕТ РЕБЕНКА - чтобы не болел и скорее выздоравливал! Советы от педиатра #докторлиза,2025-02-19T14:30:31Z
UgyPDlPRq-nM3iKSZqJ4AaABAg,"Отофаг это просто открытие прошлого года благодаря вам 👌🏻 если есть какой-то намек насморка, сразу начинаем использовать",2025-02-19T06:33:59Z,@КсенияНарчук,UCPRs0PNcgAWedBMt2BdoLMA,0,https://yt3.ggpht.com/ytc/AIdro_m26DoBrFevEtPD2h7hf-a7Er2umdlsUStHx1-1NoDvmwejotONRP4CZUmOOvKHycWq9aA=s48-c-k-c0x00ffffff-no-rj,False,0,Z8BaYIams-0,Как вылечить насморк у детей и взрослых? Советы от педиатра #докторлиза #nikolife #насморк,2025-02-17T14:30:17Z
Ugx0iprEHxJfQKcrNQN4AaABAg,А где купить такие средства?,2025-02-18T04:54:15Z,@ВиксСмолякова,UCw2D47Jy-pjgf1vySV_BalA,0,https://yt3.ggpht.com/ytc/AIdro_myBJazhnvw4Uk8XJ6hN28r0uPDWqECyembfsXApsTuz4o=s48-c-k-c0x00ffffff-no-rj,False,0,Z8BaYIams-0,Как вылечить насморк у детей и взрослых? Советы от педиатра #докторлиза #nikolife #насморк,2025-02-17T14:30:17Z
UgxltNj6BxGECVYEeK54AaABAg,Класс,2025-02-17T18:11:31Z,@КристинаЖуравлева-б3б,UCpU6gVvWGQI_lcq_id-gx9w,0,https://yt3.ggpht.com/ytc/AIdro_lxlt5LIVZm1cf52SdMP_29nGjXFyReZUwGMPElIYrNMw=s48-c-k-c0x00ffffff-no-rj,False,0,Z8BaYIams-0,Как вылечить насморк у детей и взрослых? Советы от педиатра #докторлиза #nikolife #насморк,2025-02-17T14:30:17Z
Ugy6jY5DuznrQyGwBoN4AaABAg,А еще чеснок и лук возле кровати 😁,2025-02-17T16:00:19Z,@nikolife_soul,UCETavPymqO45DF7iyeIAlCA,0,https://yt3.ggpht.com/ZiwR9XUJQr29y-u-2aqDj81zjgAuXbXMEVr0vAm7Ntxuni5plQt0F07imGWtmfXcPOQMgHhdoQ=s48-c-k-c0x00ffffff-no-rj,False,0,Z8BaYIams-0,Как вылечить насморк у детей и взрослых? Советы от педиатра #докторлиза #nikolife #насморк,2025-02-17T14:30:17Z
Ugwzto1HFqWu1DEGti54AaABAg,Класс!!! Спасибо ♥️,2025-03-07T07:06:45Z,@zaitseva_nasti,UCd7JLPIoIsQn57imMnxPxtQ,0,https://yt3.ggpht.com/lFpawR9qfJtdh6YXssTCw20Ov1Y0AEfWmHgLRg7TAHtlNX0Cw6qibI-Kh7NlIbN5AbPPkUM4Eg=s48-c-k-c0x00ffffff-no-rj,False,0,pA2djV8auy8,Простые способы снизить температуру без жаропонижающих! Советы от педиатра #докторлиза #nikolife,2025-02-14T15:01:19Z
UgwvsILw8sCHCeKcehh4AaABAg,А чем поить?,2025-02-15T10:56:28Z,@ВиксСмолякова,UCw2D47Jy-pjgf1vySV_BalA,0,https://yt3.ggpht.com/ytc/AIdro_myBJazhnvw4Uk8XJ6hN28r0uPDWqECyembfsXApsTuz4o=s48-c-k-c0x00ffffff-no-rj,False,0,pA2djV8auy8,Простые способы снизить температуру без жаропонижающих! Советы от педиатра #докторлиза #nikolife,2025-02-14T15:01:19Z
UgzNAfZiqPaYX95lPOp4AaABAg,Доктор Лиза 😍,2025-02-15T09:30:16Z,@СофьяДробышева-п9б,UCsaSO2S1ePmJL9IF7KKDbBg,0,https://yt3.ggpht.com/ytc/AIdro_mnL4OPZDwV0ZvwJiguMBZjFKDItNkMkZtzfc4GW9JuiFYMhEu_vCOr9oFwC0xho5j1CpY=s48-c-k-c0x00ffffff-no-rj,False,0,pA2djV8auy8,Простые способы снизить температуру без жаропонижающих! Советы от педиатра #докторлиза #nikolife,2025-02-14T15:01:19Z
UgxuEQK0S4U0xC2KFX14AaABAg,😂😂😂😂🎉,2025-02-12T22:05:43Z,@zaitseva_nasti,UCd7JLPIoIsQn57imMnxPxtQ,0,https://yt3.ggpht.com/lFpawR9qfJtdh6YXssTCw20Ov1Y0AEfWmHgLRg7TAHtlNX0Cw6qibI-Kh7NlIbN5AbPPkUM4Eg=s48-c-k-c0x00ffffff-no-rj,False,0,OcauNoF1PNU,Подпишись на Доктора Лизу - вырастим новое поколение здоровых детей #nikolife #докторлиза,2025-02-12T14:30:18Z
UgxAxrNj6R20Fu2cGot4AaABAg,Ахахаха,2025-02-10T14:48:14Z,@ВиксСмолякова,UCw2D47Jy-pjgf1vySV_BalA,0,https://yt3.ggpht.com/ytc/AIdro_myBJazhnvw4Uk8XJ6hN28r0uPDWqECyembfsXApsTuz4o=s48-c-k-c0x00ffffff-no-rj,False,0,3IXAiC8uFas,"Миллениалы, вы здесь? Как остаться 🚀 читай на тгк Доктор Лиза #nikolife #докторлиза",2025-02-10T14:30:01Z
Ugw0JO9rbwfXKNcEudd4AaABAg,🤣🤣🤣,2025-02-10T14:34:32Z,@springmelody916,UCtZUZtjINKL0I2wrttD6p0w,0,https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s48-c-k-c0x00ffffff-no-rj,False,0,3IXAiC8uFas,"Миллениалы, вы здесь? Как остаться 🚀 читай на тгк Доктор Лиза #nikolife #докторлиза",2025-02-10T14:30:01Z
Ugz-MXYD23MvpcG7Huh4AaABAg,Мое любимое последнее😃,2025-02-10T14:33:40Z,@theilyaefimov,UCTZ9c0lYLm1nVzor9iJhuKg,0,https://yt3.ggpht.com/ytc/AIdro_nb_izmwfFmt9UWr6nV1__tYmSQ_ydq0kXeGwpNDyGfxsA=s48-c-k-c0x00ffffff-no-rj,False,0,3IXAiC8uFas,"Миллениалы, вы здесь? Как остаться 🚀 читай на тгк Доктор Лиза #nikolife #докторлиза",2025-02-10T14:30:01Z
UgzVfNc0GZfEhk_ZPOp4AaABAg,Текстом покажи😂кто отвечает??😅,2025-03-31T10:32:40Z,@Ольга-ш3у5о,UCzkcyw-FlspC4Ksn8hQpkzA,0,https://yt3.ggpht.com/BKv1u4seTQoveAjfyQUbq0skyRDQqhvrl_cbSWVVhS7zOKtJONOrZNdj-10IakSEEotZ8yQp=s48-c-k-c0x00ffffff-no-rj,False,1,a_RHIytxIeY,Сопли лечить антибиотиками?Сбивать температуру? ПРАВДА ИЛИ НЕТ! #докторлиза  #nikolife #педиатр,2025-02-08T15:30:00Z
UgxjqjnoOjx61rToCnN4AaABAg,🤣🤣🤣🤣 благодарю!),2025-02-09T15:28:34Z,@zaitseva_nasti,UCd7JLPIoIsQn57imMnxPxtQ,0,https://yt3.ggpht.com/lFpawR9qfJtdh6YXssTCw20Ov1Y0AEfWmHgLRg7TAHtlNX0Cw6qibI-Kh7NlIbN5AbPPkUM4Eg=s48-c-k-c0x00ffffff-no-rj,False,0,a_RHIytxIeY,Сопли лечить антибиотиками?Сбивать температуру? ПРАВДА ИЛИ НЕТ! #докторлиза  #nikolife #педиатр,2025-02-08T15:30:00Z
Ugx997WG1TF6YEEbX1x4AaABAg,как это без нурофена?,2025-02-08T16:58:19Z,@АннаЛеонтьева-п4ц,UCqwYaud2YDPQmxzrGMXeMxQ,0,https://yt3.ggpht.com/2IhkKm_xiFbCYBoUJqwapooxnFyV9_CHis2wkIeB3133Fr7-R8Rz_6xRIZX1akUbzMbMSBhm=s48-c-k-c0x00ffffff-no-rj,False,0,a_RHIytxIeY,Сопли лечить антибиотиками?Сбивать температуру? ПРАВДА ИЛИ НЕТ! #докторлиза  #nikolife #педиатр,2025-02-08T15:30:00Z
